time,variable,value_character,value_numeric,value_type
1996-06-01T00:00:00Z,copepod_species_richness_anomaly,NA,-1.7328703,numeric
1996-06-01T00:00:00Z,northern_copepod_biomass_anomaly,NA,-0.3933003,numeric
1996-06-01T00:00:00Z,southern_copepod_biomass_anomaly,NA,0.15042615,numeric
1996-07-01T00:00:00Z,copepod_species_richness_anomaly,NA,-2.4842594,numeric
1996-07-01T00:00:00Z,northern_copepod_biomass_anomaly,NA,0.042912222,numeric
1996-07-01T00:00:00Z,southern_copepod_biomass_anomaly,NA,-0.10063519,numeric
1996-08-01T00:00:00Z,copepod_species_richness_anomaly,NA,-1.212963,numeric
1996-08-01T00:00:00Z,northern_copepod_biomass_anomaly,NA,-0.23649181,numeric
1996-08-01T00:00:00Z,southern_copepod_biomass_anomaly,NA,-0.033057664,numeric
1996-09-01T00:00:00Z,copepod_species_richness_anomaly,NA,-1.0175925,numeric
1996-09-01T00:00:00Z,northern_copepod_biomass_anomaly,NA,0.1072271,numeric
1996-09-01T00:00:00Z,southern_copepod_biomass_anomaly,NA,0.052026123,numeric
1996-10-01T00:00:00Z,copepod_species_richness_anomaly,NA,-1.0277778,numeric
1996-10-01T00:00:00Z,northern_copepod_biomass_anomaly,NA,0.23472638,numeric
1996-10-01T00:00:00Z,southern_copepod_biomass_anomaly,NA,0.001065895,numeric
1996-11-01T00:00:00Z,copepod_species_richness_anomaly,NA,-2.1944444,numeric
1996-11-01T00:00:00Z,northern_copepod_biomass_anomaly,NA,-0.09749259,numeric
1996-11-01T00:00:00Z,southern_copepod_biomass_anomaly,NA,0.07490401,numeric
1996-12-01T00:00:00Z,copepod_species_richness_anomaly,NA,-2.1,numeric
1996-12-01T00:00:00Z,northern_copepod_biomass_anomaly,NA,0.31581557,numeric
1996-12-01T00:00:00Z,southern_copepod_biomass_anomaly,NA,0.03069,numeric
1997-02-01T00:00:00Z,copepod_species_richness_anomaly,NA,-2.0729167,numeric
1997-02-01T00:00:00Z,northern_copepod_biomass_anomaly,NA,0.016169097,numeric
1997-02-01T00:00:00Z,southern_copepod_biomass_anomaly,NA,0.020690508,numeric
1997-03-01T00:00:00Z,copepod_species_richness_anomaly,NA,-0.8627451,numeric
1997-03-01T00:00:00Z,northern_copepod_biomass_anomaly,NA,0.3042647,numeric
1997-03-01T00:00:00Z,southern_copepod_biomass_anomaly,NA,-0.040844716,numeric
1997-04-01T00:00:00Z,copepod_species_richness_anomaly,NA,1.1813725,numeric
1997-04-01T00:00:00Z,northern_copepod_biomass_anomaly,NA,-0.20388725,numeric
1997-04-01T00:00:00Z,southern_copepod_biomass_anomaly,NA,0.12833638,numeric
